id,created_at,subject,from,to,cc,bcc,reply_to,last_event,sent_at,scheduled_at,api_key_id
599c5f02-bbf0-49ae-836b-d73da918db09,2026-01-28 02:58:16.287282+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@drivingrecords.com,,,,bounced,2026-01-28 02:58:16.419+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
0f66ba98-fc94-4b34-847f-f3e0cdbe81bd,2026-01-28 02:58:16.765659+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@peoplebackgroundcheck.com,,,,bounced,2026-01-28 02:58:16.91+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
6a45fc7e-9f0b-464c-8afd-ca2632ce02a1,2026-01-28 02:58:21.442615+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,dataprotection@192.com,,,,bounced,2026-01-28 02:58:21.564+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
c9073236-89df-47e2-b30d-59983fa6bb5f,2026-01-28 02:58:23.354714+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@searchbug.com,,,,bounced,2026-01-28 02:58:23.49+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
fd105ce4-a84c-41f9-b41a-d7c873de6b1c,2026-01-28 02:58:24.24808+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@forebears.io,,,,bounced,2026-01-28 02:58:24.399+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
7ee815be-5785-4e86-994d-b6ab679f7528,2026-01-28 02:58:25.796491+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@spytox.com,,,,bounced,2026-01-28 02:58:25.94+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
264fc51f-a3f0-41da-8648-927b2401b351,2026-01-28 02:58:29.284397+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,customerservice@nppes.cms.hhs.gov,,,,bounced,2026-01-28 02:58:29.447+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
38afc116-4ea0-4cda-adae-5d5e723f80ee,2026-01-28 02:58:30.792871+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@unitedstatesphonebook.com,,,,bounced,2026-01-28 02:58:30.979+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
7deea0d5-f119-431c-9353-8671aaeb988d,2026-01-28 02:58:33.239324+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (2 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@placer.ai,,,,bounced,2026-01-28 02:58:33.387+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
d2730f4a-1ce8-44ce-81cd-65973ed94097,2026-01-28 02:58:33.710654+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@usa-people-search.com,,,,bounced,2026-01-28 02:58:33.854+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
c4addb62-7b03-47be-b786-68d9e580d200,2026-01-28 02:58:34.204126+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@idcrawl.com,,,,bounced,2026-01-28 02:58:34.361+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
39a054e2-b5c9-4ccb-86fc-41118531e1d3,2026-01-28 02:58:36.44073+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@veripages.com,,,,bounced,2026-01-28 02:58:36.607+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
d14b83f6-ff55-424b-a1a4-338f05c3123a,2026-01-28 10:53:59.27606+00,⚠️ Alert: 58 Data Exposures Found (7 high-risk),GhostMyData <noreply@send.ghostmydata.com>,test@example.com,,,,bounced,2026-01-28 10:53:59.407+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
f4c2691a-0c00-409d-99d1-fa84ce95409e,2026-01-28 11:26:11.090132+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@wellnut.com,,,,bounced,2026-01-28 11:26:11.277+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
8ecf3ab8-7147-45e0-b6b5-96f2bc387f56,2026-01-28 11:26:11.657966+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@callersmart.com,,,,bounced,2026-01-28 11:26:11.807+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
16833688-1e45-4abd-87b0-354c08247f57,2026-01-28 11:26:12.175471+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@callercenter.com,,,,bounced,2026-01-28 11:26:12.331+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
44364bfc-be90-45c8-8d80-ef8024408f8d,2026-01-28 11:26:14.042116+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@whocalledme.com,,,,bounced,2026-01-28 11:26:14.192+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
223addcd-1901-43f8-8af8-1743a5def479,2026-01-28 11:26:15.472336+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@whycall.com,,,,bounced,2026-01-28 11:26:15.601+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
f2a4fe07-3ad4-4bcd-b5fe-5bdff6cf6875,2026-01-28 11:26:16.425549+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@freecalleridsearch.com,,,,bounced,2026-01-28 11:26:16.568+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
39d64059-b7cb-4576-b1a5-e9155b234fa2,2026-01-28 11:26:17.740646+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@homesnap.com,,,,bounced,2026-01-28 11:26:17.889+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
c3e40aee-7601-4a3f-a521-40fab341241c,2026-01-28 11:26:18.219696+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@movoto.com,,,,bounced,2026-01-28 11:26:18.339+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
fa15764e-5fee-4749-9595-a03eb0beb1e0,2026-01-28 11:26:19.122729+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@kaspr.io,,,,bounced,2026-01-28 11:26:19.249+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
818385d2-d708-47f1-a5a4-6644695c7e15,2026-01-28 11:26:24.418852+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@voilanorbert.com,,,,bounced,2026-01-28 11:26:24.597+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
2c06d931-d8e3-4cca-a570-04a8311958d5,2026-01-28 11:26:25.803594+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@free.law,,,,bounced,2026-01-28 11:26:25.948+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
48b16422-516a-408d-be56-6767e2f7c66a,2026-01-28 11:26:26.238451+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@openx.com,,,,bounced,2026-01-28 11:26:26.408+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
842b59f9-4794-412f-815a-9c36944c400a,2026-01-28 11:26:28.49282+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@tributes.com,,,,bounced,2026-01-28 11:26:28.685+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
ef6e4543-17a6-43b6-ba35-29245561d5d9,2026-01-28 11:26:28.969013+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@adsrvr.org,,,,bounced,2026-01-28 11:26:29.095+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
ef4cdec3-2d74-42aa-9eb0-fb7ef346fff8,2026-01-28 11:26:34.419927+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@personlookup.co.uk,,,,bounced,2026-01-28 11:26:34.557+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
dad7e6c1-66ac-473d-a430-c63c57c25163,2026-01-28 11:26:35.249111+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@criminalsearches.com,,,,bounced,2026-01-28 11:26:35.374+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
6f6a3dfb-666c-426a-8585-669295dacd33,2026-01-28 11:26:38.002601+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@housevalues.com,,,,bounced,2026-01-28 11:26:38.145+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
9dcbe276-04dd-4373-9c92-91f94a2fbb67,2026-01-28 11:26:38.508321+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@carrierlookup.com,,,,bounced,2026-01-28 11:26:38.647+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
e162b1fa-7226-4b61-9e6b-8bcb36dfe2d7,2026-01-28 11:26:39.358061+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@remax.net,,,,bounced,2026-01-28 11:26:39.491+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
feb30a72-da8a-40ea-9ec5-221911edb405,2026-01-28 11:26:39.806592+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@numverify.com,,,,bounced,2026-01-28 11:26:39.928+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
261aeeae-fe14-4b34-829e-a64cac7400fd,2026-01-28 11:26:40.688757+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@telefonoblanco.mx,,,,bounced,2026-01-28 11:26:40.811+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
0d05d75c-159b-48bf-b855-f258403cb82c,2026-01-28 11:26:41.121628+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@coldwellbanker.com,,,,bounced,2026-01-28 11:26:41.332+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
0a5615c6-145d-4dbf-b549-3686b1dff215,2026-01-28 11:26:41.948935+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@kw.com,,,,bounced,2026-01-28 11:26:42.08+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
814b6e26-6914-4bf2-b4d6-d34004f4607c,2026-01-28 11:26:42.493438+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (2 records),GhostMyData <noreply@send.ghostmydata.com>,privacidade@telelistas.net,,,,bounced,2026-01-28 11:26:42.641+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
aa1f769e-4ad7-4666-8b29-d7c791c4fd2c,2026-01-28 11:26:43.365713+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@eniro.com,,,,bounced,2026-01-28 11:26:43.603+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
e013672b-caa3-49dd-9a0b-c6b820bc5c11,2026-01-28 11:26:45.247478+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (2 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@krak.dk,,,,bounced,2026-01-28 11:26:45.385+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
b00dad0e-adb6-4a47-83b3-b3c1cb206e13,2026-01-28 11:26:47.680775+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@tracers.com,,,,bounced,2026-01-28 11:26:47.85+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
6d177f63-61ae-4b52-8c2b-0d60cdd036a7,2026-01-28 11:26:48.600344+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@irbsearch.com,,,,bounced,2026-01-28 11:26:48.781+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
e8ec89d3-d797-4aa8-ae75-1b6448ef0c44,2026-01-28 11:26:49.045157+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,personvern@gulesider.no,,,,bounced,2026-01-28 11:26:49.182+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
0d6bc785-79a0-43a0-b9e4-5d84eae79644,2026-01-28 11:26:50.365403+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (2 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@yellow.co.nz,,,,bounced,2026-01-28 11:26:50.519+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
b39cd442-3e99-4e65-bc22-db742da6b87d,2026-01-28 11:26:51.71015+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@batchskiptracing.com,,,,bounced,2026-01-28 11:26:51.846+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
4f44b91d-8253-40f6-b295-1180c8a8e8ce,2026-01-28 11:26:52.586327+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (2 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@goudengids.nl,,,,bounced,2026-01-28 11:26:52.731+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
cb3f1bbe-7b62-47cf-b8d9-9e681642b5f6,2026-01-28 11:26:53.011058+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@vinaudit.com,,,,bounced,2026-01-28 11:26:53.145+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
56a5c326-69e3-4795-b5c4-9a28faef6a3f,2026-01-28 11:26:55.712547+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,support@clearvin.com,,,,bounced,2026-01-28 11:26:55.913+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
e08ff100-ce1b-46f4-8084-9872a991fc29,2026-01-28 11:26:58.302005+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@hireright.com,,,,bounced,2026-01-28 11:26:58.442+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
053bd66f-30b4-432e-bb65-5144b5f074f5,2026-01-28 11:27:04.537996+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@team.bumble.com,,,,bounced,2026-01-28 11:27:04.69+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
d789330f-7325-4de3-b7e5-fc0f1e0aa602,2026-01-28 11:27:05.057242+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (2 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@iqvia.com,,,,bounced,2026-01-28 11:27:05.205+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
5b280cf5-5bae-4a63-8ee7-e92b4179fe97,2026-01-28 11:27:06.083602+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@hinge.co,,,,bounced,2026-01-28 11:27:06.214+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
8764efdd-d375-4740-97f8-07edf66a60b3,2026-01-28 11:27:06.909535+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@okcupid.com,,,,bounced,2026-01-28 11:27:07.061+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
cd50fc9d-10c2-4a93-b3f2-0df777d844d5,2026-01-28 11:27:07.427022+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@debounce.io,,,,bounced,2026-01-28 11:27:07.572+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
2e7c3272-ffcc-4e67-9923-b85f8551e3a8,2026-01-28 11:27:09.572682+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@gotinder.com,,,,bounced,2026-01-28 11:27:09.723+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
05b685eb-f73d-40f6-9dc4-b6a0c6d6c342,2026-01-28 16:58:32.38823+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (2 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@drawbridge.com,,,,bounced,2026-01-28 16:58:32.509+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
06546a51-c3ab-4380-ab60-1a094b9b9b57,2026-01-29 00:18:59.887054+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@judyrecords.com,,,,bounced,2026-01-29 00:19:00.031+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
607301b3-5f30-4d7d-a5b0-0be9b0bd12f6,2026-01-29 00:19:01.56952+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@midjourney.com,,,,bounced,2026-01-29 00:19:01.728+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
81a0c1bb-a34d-4435-9273-0804cdb11109,2026-01-29 00:19:03.438991+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@officialusa.com,,,,bounced,2026-01-29 00:19:03.577+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
ad0ee590-f596-4d20-9fd4-dbab68f3ddbc,2026-01-29 00:19:05.174965+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@criminalwatchdog.com,,,,bounced,2026-01-29 00:19:05.315+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
8754fa51-0614-4c0e-9add-de586a3c34ff,2026-01-29 00:19:10.162733+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@cardlytics.com,,,,bounced,2026-01-29 00:19:10.298+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
7edd950e-9e13-4df2-b1ea-0bfa05870d41,2026-01-29 00:19:12.182613+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@theworknumber.com,,,,bounced,2026-01-29 00:19:12.319+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
ba92c4d0-b702-4583-a22a-64d542734398,2026-01-29 00:19:12.619823+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@workday.com,,,,bounced,2026-01-29 00:19:12.773+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
79e8d8eb-6977-4c93-adcf-31517aa4a4f9,2026-01-29 00:19:15.334695+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@merkle.com,,,,bounced,2026-01-29 00:19:15.489+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
7225c2c1-f788-4a85-bf1f-bbf9d5fa250c,2026-01-29 00:19:16.287724+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@homeunion.com,,,,bounced,2026-01-29 00:19:16.435+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
6f18a5ab-8a38-4db6-b5e8-5eaeb25ac503,2026-01-29 00:19:17.703434+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@justpaste.it,,,,bounced,2026-01-29 00:19:17.823+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
49f7bf63-1b24-40e4-91a0-be6b5402bd49,2026-01-29 00:19:22.320703+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@cyberint.com,,,,bounced,2026-01-29 00:19:22.453+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
8d91db87-ffe4-498f-9d19-99d6e25cc493,2026-01-29 00:19:23.2433+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@yell.com,,,,bounced,2026-01-29 00:19:23.405+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
e87a361b-6049-44a5-b33c-0e29c92ef346,2026-01-29 00:19:24.669422+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,optout@annuaire.com,,,,bounced,2026-01-29 00:19:24.955+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
f4339775-e860-4c84-99b1-ab532321b244,2026-01-29 00:19:27.372146+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@socialdatapro.com,,,,bounced,2026-01-29 00:19:27.531+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
c68ea1ff-588b-43ab-b65d-c8a7d7b952e3,2026-01-29 00:19:27.909339+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@realestatesearchpro.com,,,,bounced,2026-01-29 00:19:28.054+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
33371988-0cc2-49dd-9142-cff0a46a0a2b,2026-01-29 00:19:29.989285+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (2 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@synthesia.io,,,,bounced,2026-01-29 00:19:30.168+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
68ed5871-4634-46fe-bc3c-a4a685b1ca20,2026-01-29 00:19:33.107507+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (2 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@kairos.com,,,,bounced,2026-01-29 00:19:33.305+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
743ee636-c75b-4405-a8c0-8d7f2d9bcae6,2026-01-29 00:19:33.614068+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (2 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@megvii.com,,,,bounced,2026-01-29 00:19:33.759+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
1e3b8979-419d-4a5c-bea9-0506d51788ae,2026-01-29 00:19:34.137297+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (2 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@descript.com,,,,bounced,2026-01-29 00:19:34.267+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
dde63fc4-e8d2-4c2f-b491-0a4895c3ead8,2026-01-29 00:19:34.619817+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (2 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@lovo.ai,,,,bounced,2026-01-29 00:19:34.788+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
f4523544-46ae-447e-9469-84efb1b3e616,2026-01-29 00:19:36.667192+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@courtrecordfinder.com,,,,bounced,2026-01-29 00:19:36.815+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
191ad897-95fb-4097-bdb0-54a3eb3c77e9,2026-01-29 00:19:37.557763+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@indeed.com,,,,bounced,2026-01-29 00:19:37.678+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
53c30e63-9697-4b8d-af90-dc8a7ad0642b,2026-01-29 00:19:41.566553+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@usrecords.net,,,,bounced,2026-01-29 00:19:41.684+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
b53f1a08-841a-4d18-8ed0-772444698808,2026-01-29 00:19:43.443808+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@pika.art,,,,bounced,2026-01-29 00:19:43.594+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
f3c242c2-aea6-48a9-991e-5fece1ab45a7,2026-01-29 00:19:45.750203+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@dignitymemorial.com,,,,bounced,2026-01-29 00:19:45.894+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
22d557dc-a4cd-40f9-aac7-0d8686a9f173,2026-01-29 00:19:48.576959+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@x.ai,,,,bounced,2026-01-29 00:19:48.86+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
a15f4f6b-3dcb-4cf3-a6ba-564150a66512,2026-01-29 00:19:50.116698+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@starryai.com,,,,bounced,2026-01-29 00:19:50.283+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
57382d37-a8ac-4709-80ec-449a3bd9cac2,2026-01-29 00:19:51.500588+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@gettyimages.com,,,,bounced,2026-01-29 00:19:51.638+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
6c17a74d-a9cb-4190-9127-1fce634de2c5,2026-01-29 00:19:52.360062+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@checkthem.com,,,,bounced,2026-01-29 00:19:52.504+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
